"area","year","est","lwr","upr","log_est","se","type"
"Coastwide",2003,2380.9261258128,1010.47575254433,5610.0398275804,7.77524481946744,0.437287769150349,"index"
"Coastwide",2004,1127.32500636156,371.20538764922,3423.60782535039,7.02760285433046,0.566769261141912,"index"
"Coastwide",2005,1251.84727488913,536.670855869026,2920.07956554624,7.13237555930645,0.432145993875571,"index"
"Coastwide",2006,1385.16082078038,655.072302447525,2928.94462528229,7.2335715279674,0.382061057710625,"index"
"Coastwide",2007,1771.35593122466,848.953073543265,3695.96616452428,7.4795005951303,0.375260305174391,"index"
"Coastwide",2008,736.651505076159,294.696611096058,1841.40373353017,6.60211492428731,0.467441514915981,"index"
"Coastwide",2009,2363.69012368762,1189.89771077903,4695.38763727897,7.76797928858366,0.350188405968208,"index"
"Coastwide",2010,2537.84026111915,1218.05077266969,5287.6557656467,7.83906870741226,0.374528093639735,"index"
"Coastwide",2011,2886.42824679386,1456.99786679552,5718.2431174134,7.96777511598791,0.348803232760226,"index"
"Coastwide",2012,1585.61668002257,799.971265662105,3142.8382041759,7.36872868321172,0.349064002965227,"index"
"Coastwide",2013,2464.4581990419,949.610106881231,6395.83990399174,7.80972726476884,0.486578215594143,"index"
"Coastwide",2014,1932.79703932422,950.983440505387,3928.25388550948,7.56672347593273,0.361857070768145,"index"
"Coastwide",2015,1020.42521722474,446.862806871111,2330.17294779804,6.92797469904025,0.421295022664095,"index"
"Coastwide",2016,6766.11794299461,3693.163008004,12395.9738357869,8.81968278090534,0.308905792186839,"index"
"Coastwide",2017,2622.02851474255,1296.9792897282,5300.80440495219,7.87170353945236,0.359144519308977,"index"
"Coastwide",2018,3946.13684099565,2050.73266716897,7593.38172993567,8.28049236438869,0.333955094405727,"index"
"Coastwide",2019,3833.50695898559,1745.9021202221,8417.29638470308,8.25153531830592,0.401287293602922,"index"
"Coastwide",2021,958.387776980087,393.474282935123,2334.35111492732,6.8652524737115,0.454210776160939,"index"
"Coastwide",2022,977.295651578382,401.596072788266,2378.27721761008,6.88478921791136,0.453754474832371,"index"
"Coastwide",2023,1647.48262455844,822.007291095647,3301.91596549494,7.40700371977078,0.354728178829803,"index"
"Coastwide",2024,3323.82354990898,1744.31592124357,6333.60210520424,8.10887107090479,0.328961828087038,"index"
"WA",2003,476.786255751118,192.726253147212,1179.52344302325,6.16706828931032,0.46215006595802,"index"
"WA",2004,223.254611120443,69.8459234956186,713.608166261369,5.40831287405817,0.592878828417228,"index"
"WA",2005,248.638004463466,99.6049426804758,620.66053751861,5.51599804134055,0.466736256324621,"index"
"WA",2006,274.648607636938,118.243262309099,637.937893490474,5.61549249018516,0.429981596316315,"index"
"WA",2007,352.07271298634,154.708433567293,801.218087284464,5.86383772524917,0.419546205959167,"index"
"WA",2008,144.880775115358,53.3422918548782,393.504633342957,4.97591116361163,0.509795938473426,"index"
"WA",2009,473.761412340227,221.358521049182,1013.96537507918,6.160703845479,0.388231721208368,"index"
"WA",2010,507.102869641966,226.618205868204,1134.74254821641,6.22871388171213,0.410949996561978,"index"
"WA",2011,577.779344358151,270.19394347849,1235.51611286768,6.35919203861873,0.387788772802214,"index"
"WA",2012,315.264732558482,144.209085337457,689.220456274229,5.75341270669037,0.399062679151059,"index"
"WA",2013,489.303655082073,175.26771871078,1366.01348290357,6.19298326828981,0.523820157025566,"index"
"WA",2014,391.575484104359,179.910508833839,852.264610585792,5.97017830426444,0.396802572029722,"index"
"WA",2015,202.307057552965,82.6081272767954,495.449381131723,5.30978663013446,0.456987255036967,"index"
"WA",2016,1362.60209012557,679.522134458438,2732.3384506,7.21715145226293,0.354986953874787,"index"
"WA",2017,522.419286188783,235.501711064237,1158.89565875619,6.25847049571257,0.406513753773859,"index"
"WA",2018,788.512795287823,375.362141100682,1656.40686753714,6.67014863364977,0.378709695652524,"index"
"WA",2019,777.024411186432,334.299004433898,1806.06860197517,6.65547176710249,0.430332372633229,"index"
"WA",2021,188.954510816549,72.3997914408083,493.147928293573,5.2415063025804,0.48944924060419,"index"
"WA",2022,193.834826773285,73.8769945710415,508.57429012085,5.26700638802422,0.492154407428664,"index"
"WA",2023,328.096355792579,150.952574803532,713.119460363463,5.79330733290317,0.396099941474609,"index"
"WA",2024,671.381454154793,325.06691877308,1386.6469669824,6.50933746151741,0.37006108387038,"index"
"OR",2003,1139.02036930847,467.636490594029,2774.30745417574,7.037923846789,0.454208643222011,"index"
"OR",2004,543.978730941851,175.720434727568,1683.99799474593,6.29891014855825,0.576549296001499,"index"
"OR",2005,602.335140521251,252.715041289263,1435.63920713163,6.4008140022316,0.443146646644438,"index"
"OR",2006,662.540375034283,308.06043049827,1424.91441643633,6.49608149945137,0.390714083956151,"index"
"OR",2007,846.764646803246,399.085389604919,1796.63396794767,6.74142278921966,0.383806739371343,"index"
"OR",2008,356.776787703403,140.998091195188,902.775882744032,5.87711034170448,0.473663800132832,"index"
"OR",2009,1125.15459412934,551.177970787367,2296.84952553871,7.02567572220152,0.364097490997375,"index"
"OR",2010,1216.75289193375,572.425414572549,2586.34149068078,7.10394102547979,0.384730834193456,"index"
"OR",2011,1385.47137592763,689.000844111682,2785.96310863684,7.23379570434774,0.356411247206132,"index"
"OR",2012,764.853126412472,379.83057206623,1540.16118765956,6.6396838237761,0.357128263063462,"index"
"OR",2013,1182.60376736241,446.707363812774,3130.80057298077,7.07547386904241,0.496728594801653,"index"
"OR",2014,921.108086343204,440.029795389812,1928.14240220989,6.8255773869625,0.376912510319011,"index"
"OR",2015,493.534535373478,213.101952527735,1143.00378160362,6.20159283691839,0.428488554884153,"index"
"OR",2016,3196.35602101627,1702.82821391438,5999.83705320537,8.06976669649446,0.321292073994728,"index"
"OR",2017,1259.06663230986,618.971449570203,2561.10162382586,7.13812595743328,0.362285641412975,"index"
"OR",2018,1887.02277471692,967.851128437424,3679.13499057368,7.54275561456807,0.340657959698206,"index"
"OR",2019,1807.29841819593,805.346729497776,4055.80286450088,7.49958842261071,0.412413454751314,"index"
"OR",2021,464.619582014226,188.623468030886,1144.45651034115,6.1412189675631,0.459940172059296,"index"
"OR",2022,472.889452851266,193.160366442728,1157.71386613244,6.15886164627416,0.456814969682448,"index"
"OR",2023,785.990733107821,382.561374722233,1614.85574172229,6.66694500242055,0.367382212589276,"index"
"OR",2024,1574.74832283593,802.708458663935,3089.33119304875,7.36185074346634,0.343812011819955,"index"
"CA",2003,765.11950075322,317.834633577401,1841.86299599818,6.64003203176193,0.448222932342382,"index"
"CA",2004,360.091664299267,116.478355412035,1113.21975863353,5.88635862209273,0.575854028801275,"index"
"CA",2005,400.874129904418,167.492516089657,959.446259321838,5.99364748751996,0.445267782570794,"index"
"CA",2006,447.971838109156,205.580415274509,976.157030673046,6.10473036907564,0.397401739329172,"index"
"CA",2007,572.518571435077,265.284124710159,1235.571540499,6.35004517409016,0.392478514817837,"index"
"CA",2008,234.993942257396,91.5304220003091,603.32020426483,5.45955973618381,0.481074318569903,"index"
"CA",2009,764.774117218055,373.431026534029,1566.2315362362,6.6395805186149,0.365745087493391,"index"
"CA",2010,813.984499543437,376.751592855179,1758.64091370058,6.7019413234913,0.393045619300361,"index"
"CA",2011,923.177526508091,442.123435429906,1927.64435710333,6.82782155242038,0.375635700175547,"index"
"CA",2012,505.498821051613,241.165088519154,1059.56073349429,6.2255457062157,0.377590608029374,"index"
"CA",2013,792.550776597421,301.221508556214,2085.29841210842,6.67525657511525,0.493585943323798,"index"
"CA",2014,620.113468876656,293.508769569255,1310.15068083512,6.42990247561125,0.381637093032118,"index"
"CA",2015,324.583624298299,136.508576421675,771.779560847367,5.78254320494253,0.441924325240362,"index"
"CA",2016,2207.15983185274,1158.77463247213,4204.05692947495,7.69946182404807,0.328752698865682,"index"
"CA",2017,840.542596243904,395.26198970102,1787.45205587528,6.73404763121221,0.384955451763232,"index"
"CA",2018,1270.60127099092,629.007246185767,2566.62796753685,7.14724550913959,0.358732475639014,"index"
"CA",2019,1249.18412960323,551.984764240431,2827.00011077279,7.13024592087996,0.416704328467115,"index"
"CA",2021,304.813684149313,120.360353671403,771.943411684677,5.71970071830772,0.474095715754639,"index"
"CA",2022,310.57137195383,122.345797697451,788.376706781601,5.73841373632445,0.475295618154872,"index"
"CA",2023,533.395535658035,258.864819451774,1099.0709284578,6.2792632421179,0.368862517369623,"index"
"CA",2024,1077.69377291825,545.609099739036,2128.67393293527,6.9825786414644,0.347289981875171,"index"
"North of Point Conception",2003,2348.85618356363,997.126128069362,5533.02658084726,7.76168375824806,0.437154200512801,"index"
"North of Point Conception",2004,1112.51723702109,365.910854066643,3382.50311220235,7.01438050787191,0.567352655984111,"index"
"North of Point Conception",2005,1235.29228809529,529.579971074614,2881.42890663194,7.11906289158253,0.432139933857775,"index"
"North of Point Conception",2006,1366.29417132078,646.158471987481,2889.01228338502,7.21985736930356,0.382054256525943,"index"
"North of Point Conception",2007,1747.06882108539,837.351304709103,3645.12415331944,7.46569470322499,0.375236998080667,"index"
"North of Point Conception",2008,726.990649958904,290.902237632781,1816.81450589197,6.58891361632138,0.46731795378459,"index"
"North of Point Conception",2009,2330.63608958918,1173.64656984751,4628.19448516028,7.75389650912576,0.350019493880016,"index"
"North of Point Conception",2010,2502.69350109078,1199.77715083559,5220.53179295824,7.8251228313133,0.375125117716156,"index"
"North of Point Conception",2011,2846.41947004632,1437.36710939826,5636.76721589285,7.95381715712367,0.348602749719333,"index"
"North of Point Conception",2012,1563.17364194704,787.480078160967,3102.95066839584,7.35447341954646,0.349820380449969,"index"
"North of Point Conception",2013,2430.99669456287,934.810976668684,6321.8608643597,7.79605661461256,0.487617260975718,"index"
"North of Point Conception",2014,1905.99509847251,937.758744932536,3873.93595104525,7.55275951258047,0.361877465002063,"index"
"North of Point Conception",2015,1006.8030684207,440.644387239047,2300.38654283696,6.91453531095288,0.42158791970886,"index"
"North of Point Conception",2016,6668.02598425834,3639.44988241144,12216.8382484454,8.80507914072247,0.308929820902242,"index"
"North of Point Conception",2017,2585.43922928428,1279.36757746005,5224.84399799543,7.85765068712542,0.358950234784027,"index"
"North of Point Conception",2018,3889.83816123714,2020.51620077146,7488.60163300827,8.26612283195195,0.334197227312876,"index"
"North of Point Conception",2019,3776.20631019323,1720.40394531706,8288.59648686472,8.23647516300621,0.40110980357023,"index"
"North of Point Conception",2021,945.8685383044,388.412296472614,2303.39590141473,6.85210359354364,0.454108445536162,"index"
"North of Point Conception",2022,964.455927211694,396.334771615258,2346.94329680651,6.87156413634237,0.453735326960412,"index"
"North of Point Conception",2023,1624.27783149975,810.637276555134,3254.5733464332,7.39281858459906,0.35459727350594,"index"
"North of Point Conception",2024,3276.68111033991,1719.62263580896,6243.601866643,8.09458633250202,0.328947975389721,"index"
"South of Point Conception",2003,32.0699422491792,8.68689539649686,118.394564331976,3.46791921292949,0.666391632402747,"index"
"South of Point Conception",2004,14.8077693404711,3.65730532471464,59.9539861654026,2.6951519984664,0.713495443450434,"index"
"South of Point Conception",2005,16.5549867938424,4.5758053621377,59.8949400278382,2.80668737328475,0.656085859103946,"index"
"South of Point Conception",2006,18.8666494596011,5.55378342330475,64.0915272889163,2.93739578450533,0.623948399435356,"index"
"South of Point Conception",2007,24.287110139275,7.19915541429353,81.9351277993153,3.18994576266633,0.620410403806795,"index"
"South of Point Conception",2008,9.66085511725426,2.51344861808167,37.1330931235871,2.26808216576153,0.686964870180733,"index"
"South of Point Conception",2009,33.0540340984346,9.96163609877939,109.677683399251,3.49814361931593,0.611951190799816,"index"
"South of Point Conception",2010,35.1467600283657,11.0875070247486,111.413209275466,3.55953243842832,0.588640131308252,"index"
"South of Point Conception",2011,40.0087767475363,12.01621688203,133.211828027839,3.68909884873358,0.61370602415451,"index"
"South of Point Conception",2012,22.4430380755319,7.37360160868275,68.3098958678018,3.11098045810071,0.567905428372825,"index"
"South of Point Conception",2013,33.4615044790251,9.69215383597109,115.523577209878,3.51039565805727,0.632194771196559,"index"
"South of Point Conception",2014,26.8019408517095,8.11175877493614,88.5558919279117,3.28847430473453,0.609786508615797,"index"
"South of Point Conception",2015,13.62214880404,3.94171294884824,47.0767253849952,2.61169705656213,0.63270635528158,"index"
"South of Point Conception",2016,98.0919587362621,31.4860919158596,305.596273885929,4.5859053931429,0.579785894157719,"index"
"South of Point Conception",2017,36.5892854582683,10.8837764037636,123.006552200365,3.59975545050669,0.618624721133911,"index"
"South of Point Conception",2018,56.2986797585073,17.9375751176092,176.698428955397,4.03067108475536,0.583568582139749,"index"
"South of Point Conception",2019,57.3006487923581,16.2469253618765,202.091428309852,4.04831194638536,0.643077257517815,"index"
"South of Point Conception",2021,12.5192386756862,3.32467666449873,47.1418284648225,2.52726655517177,0.676489027354941,"index"
"South of Point Conception",2022,12.8397243666887,3.44335613782032,47.8772787983806,2.5525438312626,0.671490509217724,"index"
"South of Point Conception",2023,23.204793058687,6.98105026824041,77.1320073923792,3.14435885469117,0.612847731122308,"index"
"South of Point Conception",2024,47.1424395690702,14.7615282036809,150.554168772936,3.8531736477402,0.592433996875294,"index"
"North of Cape Mendocino",2003,1876.63452954983,792.479880855273,4443.97043076715,7.5372353077452,0.439838790941725,"index"
"North of Cape Mendocino",2004,889.352151987278,289.905694647221,2728.29152668728,6.79049327854901,0.571917447549024,"index"
"North of Cape Mendocino",2005,986.737999524853,419.879353231687,2318.88487064772,6.89440455285244,0.435945325419435,"index"
"North of Cape Mendocino",2006,1088.87404087387,510.017268133202,2324.71869281755,6.99289945129732,0.386973879647808,"index"
"North of Cape Mendocino",2007,1395.08052460256,667.362045332744,2916.3325720074,7.24070741631895,0.376218505482559,"index"
"North of Cape Mendocino",2008,581.349773912693,230.93618893844,1463.46729450199,6.36535259621404,0.471034758545051,"index"
"North of Cape Mendocino",2009,1859.64206944504,930.516407334302,3716.50472704389,7.52813931240687,0.353271595359221,"index"
"North of Cape Mendocino",2010,2000.61930920172,953.872474560732,4196.03010579999,7.60121206620985,0.377905963580882,"index"
"North of Cape Mendocino",2011,2278.63806456686,1148.19524191159,4522.04576344414,7.73133320336756,0.349693451003805,"index"
"North of Cape Mendocino",2012,1251.58712262458,628.211441658916,2493.53994792437,7.13216772301103,0.351685504482603,"index"
"North of Cape Mendocino",2013,1941.50148523331,739.828139193219,5095.00493083934,7.57121691416412,0.492253432656159,"index"
"North of Cape Mendocino",2014,1523.08426144303,744.281572356592,3116.8119077709,7.32849267732865,0.365350211673416,"index"
"North of Cape Mendocino",2015,806.694317437195,352.058615637575,1848.43004227279,6.69294480770986,0.423042020576658,"index"
"North of Cape Mendocino",2016,5303.12561184765,2869.49611856269,9800.72461959673,8.57605166379751,0.313352665532254,"index"
"North of Cape Mendocino",2017,2068.18646370297,1023.32483370674,4179.89978133374,7.63442739776426,0.358993918898343,"index"
"North of Cape Mendocino",2018,3103.87261321736,1605.18305943728,6001.82336988912,8.0404058409047,0.336441261840343,"index"
"North of Cape Mendocino",2019,3002.5098532513,1356.05894518973,6647.98934504267,8.00720383563112,0.405551277697671,"index"
"North of Cape Mendocino",2021,756.833238016509,309.468649998648,1850.90331498539,6.62914293592826,0.4562768236557,"index"
"North of Cape Mendocino",2022,772.358068501359,316.726520854662,1883.44501233885,6.64944826179613,0.454809158503156,"index"
"North of Cape Mendocino",2023,1295.8751275066,643.160422606286,2611.00075045854,7.16694152003748,0.357428678082514,"index"
"North of Cape Mendocino",2024,2612.10278201379,1362.36522735758,5008.26122598424,7.86791083955084,0.33211489534566,"index"
"South of Cape Mendocino",2003,504.291596262977,203.326564547818,1250.74662342831,6.22315466478158,0.463447947569649,"index"
"South of Cape Mendocino",2004,237.972854374285,76.8483638817245,736.919780181711,5.47215660991555,0.576705714409177,"index"
"South of Cape Mendocino",2005,265.109275364283,108.532872446398,647.572724281175,5.58014210085448,0.455666027003066,"index"
"South of Cape Mendocino",2006,296.286779906505,133.146423551567,659.318167215864,5.69132783632631,0.408108715788969,"index"
"South of Cape Mendocino",2007,376.275406622104,167.856972992575,843.475127094619,5.93032133968924,0.411848932170743,"index"
"South of Cape Mendocino",2008,155.301731163464,59.6398031772909,404.404884279574,5.04536987731379,0.488298098919837,"index"
"South of Cape Mendocino",2009,504.048054242576,238.802757861228,1063.90915775507,6.22267160924565,0.381146635781976,"index"
"South of Cape Mendocino",2010,537.220951917424,243.986452575616,1182.87859072675,6.28640946596861,0.402709830728411,"index"
"South of Cape Mendocino",2011,607.790182226998,281.531609605638,1312.14006885047,6.40982972738579,0.392652621315891,"index"
"South of Cape Mendocino",2012,334.029557397994,156.118528389274,714.686119364966,5.81122948426481,0.38807548207398,"index"
"South of Cape Mendocino",2013,522.956713808596,196.895801652226,1388.976921918,6.25949869545537,0.498388766312118,"index"
"South of Cape Mendocino",2014,409.712777881181,190.568757210797,880.860865212185,6.0154563724511,0.390539478684971,"index"
"South of Cape Mendocino",2015,213.73089978755,87.8931016214524,519.732455463218,5.36471774610516,0.453373853473753,"index"
"South of Cape Mendocino",2016,1462.99233114693,747.400191478856,2863.72225401721,7.28823915913826,0.342678942670083,"index"
"South of Cape Mendocino",2017,553.842051039575,251.370422056525,1220.27490342817,6.31687953966996,0.403044091413956,"index"
"South of Cape Mendocino",2018,842.264227778295,409.058707639849,1734.24747144011,6.7360937747273,0.368494061738105,"index"
"South of Cape Mendocino",2019,830.997105734289,362.936023844702,1902.69398563271,6.72262631197849,0.422660693070183,"index"
"South of Cape Mendocino",2021,201.554538963577,78.4317781501833,517.956281687653,5.30606000959527,0.48155519094275,"index"
"South of Cape Mendocino",2022,204.937583077022,79.2119118820781,530.2158723296,5.32270545998214,0.484998080279866,"index"
"South of Cape Mendocino",2023,351.607497051835,164.903064424028,749.700027800346,5.86251548825672,0.386312034969326,"index"
"South of Cape Mendocino",2024,711.720767895186,349.898738020473,1447.69442244652,6.56768565456683,0.362272912914054,"index"
"North of Monterey Bay",2003,2319.92918372242,985.016640365877,5463.93958937369,7.7492919399369,0.437065890951091,"index"
"North of Monterey Bay",2004,1099.02911423094,360.919178961101,3346.63565788897,7.00218244561864,0.568137170952321,"index"
"North of Monterey Bay",2005,1220.27036645156,523.016938563081,2847.05839801445,7.10682772502057,0.432259919494904,"index"
"North of Monterey Bay",2006,1349.26717088258,638.108608885721,2852.99692414512,7.20731688766019,0.382052114909643,"index"
"North of Monterey Bay",2007,1725.04365586901,826.450315826869,3600.67091471389,7.45300763689538,0.375449672130572,"index"
"North of Monterey Bay",2008,718.251074473847,287.434012680933,1794.79318112396,6.57681919381908,0.467266688704178,"index"
"North of Monterey Bay",2009,2300.93284213905,1158.90111714136,4568.37245708541,7.74106990322919,0.349926012075804,"index"
"North of Monterey Bay",2010,2470.62737241048,1182.44619049527,5162.17960899113,7.81222739429758,0.375969551300903,"index"
"North of Monterey Bay",2011,2810.43962056121,1419.67528908536,5563.64608269614,7.94109619868928,0.348431271843665,"index"
"North of Monterey Bay",2012,1543.14771504956,776.543740662536,3066.54312663827,7.34157958015283,0.350377156942518,"index"
"North of Monterey Bay",2013,2400.72639939029,921.642359580656,6253.49647270099,7.78352663695442,0.488462743465707,"index"
"North of Monterey Bay",2014,1881.92608017836,925.84895231399,3825.29543550682,7.54005104210422,0.361914782521463,"index"
"North of Monterey Bay",2015,994.511394635257,435.039493961986,2273.47844916763,6.90225155588073,0.421852005811269,"index"
"North of Monterey Bay",2016,6579.91542609465,3590.1005849407,12059.6306399235,8.79177717105966,0.309108573759161,"index"
"North of Monterey Bay",2017,2552.6445430449,1263.68418213687,5156.34701711507,7.84488517646486,0.358730310570792,"index"
"North of Monterey Bay",2018,3839.49957712996,1993.844907587,7393.63274780584,8.25309731863384,0.334331220293294,"index"
"North of Monterey Bay",2019,3725.02485785643,1697.51876283651,8174.17191222214,8.22282880404144,0.400979761695326,"index"
"North of Monterey Bay",2021,934.534383737619,383.80555990019,2275.51293059686,6.84004841994546,0.454045256466209,"index"
"North of Monterey Bay",2022,952.833348081605,391.561810955717,2318.64130723177,6.85944001751425,0.45373110892347,"index"
"North of Monterey Bay",2023,1603.36748488171,800.182939835552,3212.74943965219,7.37986137454687,0.354609066140418,"index"
"North of Monterey Bay",2024,3234.26977710805,1697.20462018051,6163.37056047018,8.08155845567707,0.328996157685517,"index"
"South of Monterey Bay",2003,60.9969420903846,18.4809277623146,201.322519747339,4.11082373325095,0.609237962599264,"index"
"South of Monterey Bay",2004,28.2958921306258,7.84068717894881,102.115732102879,3.34271663971843,0.654802929515171,"index"
"South of Monterey Bay",2005,31.5769084375711,9.83170842598323,101.41687520346,3.45242610782164,0.595323894121191,"index"
"South of Monterey Bay",2006,35.8936498977952,11.8844501103772,108.406707169441,3.58056039677881,0.563954018179998,"index"
"South of Monterey Bay",2007,46.3122753556555,15.6513657336111,137.037679977797,3.83540705242442,0.553504493184356,"index"
"South of Monterey Bay",2008,18.4004306023108,5.34457951504096,63.349388927159,2.91237406664061,0.630772403907212,"index"
"South of Monterey Bay",2009,62.7572815485628,21.3990470163546,184.049148747397,4.13927461189425,0.548953057959662,"index"
"South of Monterey Bay",2010,67.2128887086684,24.3005485789843,185.904132735124,4.2078650253985,0.519073874859345,"index"
"South of Monterey Bay",2011,75.9886262326463,25.7410237692027,224.321742930571,4.33058367425333,0.552304893325386,"index"
"South of Monterey Bay",2012,42.4689649730154,15.7625930817088,114.423621578619,3.7487735732492,0.505689887431852,"index"
"South of Monterey Bay",2013,63.7317996516089,20.4717552492187,198.407133994426,4.15468364761585,0.579417536842215,"index"
"South of Monterey Bay",2014,50.8709591458595,17.376252229504,148.930531753312,3.92929221349985,0.548065047294847,"index"
"South of Monterey Bay",2015,25.9138225894858,8.41126761244582,79.8365040966848,3.25477651705699,0.574094389743316,"index"
"South of Monterey Bay",2016,186.20251689996,68.3871037883536,506.987068895062,5.22683488193722,0.511055623517398,"index"
"South of Monterey Bay",2017,69.3839716976481,23.1912764140888,207.583896745564,4.23965588547316,0.559132567124264,"index"
"South of Monterey Bay",2018,106.637263865693,38.3357677873328,296.629145602213,4.66943301786774,0.521973710110575,"index"
"South of Monterey Bay",2019,108.48210112916,34.5076191469189,341.036749457929,4.68658519282052,0.58440106928618,"index"
"South of Monterey Bay",2021,23.8533932424667,7.07098678538055,80.4674632338652,3.17192648153158,0.62038203117487,"index"
"South of Monterey Bay",2022,24.4623034967777,7.31773540401675,81.7745189365545,3.19713329985509,0.615742126030001,"index"
"South of Monterey Bay",2023,44.1151396767264,15.0709047301907,129.132628965432,3.78680302686483,0.547988120862661,"index"
"South of Monterey Bay",2024,89.5537728009278,31.8413982590283,251.869536558629,4.49483925828288,0.527597441206613,"index"
